"id_operacion","id_almacen","fecha_hora","tipo_operacion","recursos_asignados","productos_involucrados","tiempo_ejecucion","estado_operacion","tiempo_estimado","productividad","zona_almacen","volumen"
66039,5,"2024-01-14 13:46:00","Picking",7,97,"64.15","Completado","177.68","0.87","Zona A - Recepción","18.53"
66040,2,"2024-10-02 06:18:00","Inventario",5,194,"15.43","Completado","131.63","0.98","Zona C - Picking","4.49"
66041,3,"2024-02-15 07:11:00","Recepción",7,42,"159.51","Completado","80.59","1.09","Zona D - Packing","17.57"
66042,2,"2024-02-29 03:38:00","Inventario",2,108,"54.48","Completado","86.91","1.39","Zona C - Picking","6.32"
66043,5,"2024-08-29 04:18:00","Recepción",3,9,"58.32","Completado","47.44","1.03","Zona B - Almacenaje","15.23"
66044,3,"2024-08-16 02:19:00","Packing",3,2,"61.82","Completado","34.79","1.39","Zona E - Expedición","2.56"
66045,5,"2024-04-12 08:30:00","Inventario",6,56,"83.10","En_Progreso","16.50","1.37","Zona E - Expedición","13.87"
66046,1,"2024-06-28 02:07:00","Recepción",8,123,"56.88","Fallido","29.25","1.05","Zona E - Expedición","18.52"
66047,1,"2024-05-26 08:38:00","Recepción",4,173,"61.63","Completado","71.50","1.38","Zona D - Packing","14.72"
66048,5,"2024-05-20 00:13:00","Inventario",6,63,"24.48","Completado","88.09","0.94","Zona D - Packing","15.67"
66049,5,"2024-02-01 07:52:00","Picking",7,90,"57.45","Completado","51.25","1.35","Zona B - Almacenaje","4.21"
66050,2,"2024-06-09 07:02:00","Picking",7,171,"64.23","En_Progreso","56.21","1.17","Zona C - Picking","18.64"
66051,1,"2024-08-14 03:02:00","Picking",4,82,"52.10","Completado","103.18","1.22","Zona A - Recepción","22.12"
66052,2,"2024-08-27 01:31:00","Picking",7,126,"45.90","Completado","50.86","0.65","Zona C - Picking","6.02"
66053,1,"2024-09-08 13:23:00","Inventario",4,160,"22.70","Completado","72.39","0.75","Zona D - Packing","5.72"
66054,5,"2024-06-16 10:59:00","Inventario",6,82,"78.71","Completado","147.94","1.23","Zona B - Almacenaje","16.93"
66055,4,"2024-03-02 03:20:00","Packing",5,143,"22.43","Completado","83.26","1.32","Zona E - Expedición","1.56"
66056,3,"2024-03-13 06:48:00","Packing",6,108,"49.68","Completado","31.95","0.72","Zona E - Expedición","23.99"
66057,1,"2024-09-18 09:51:00","Picking",6,142,"35.49","Completado","62.97","1.14","Zona E - Expedición","11.72"
66058,2,"2024-06-24 10:30:00","Picking",1,104,"53.05","Completado","30.28","0.91","Zona B - Almacenaje","14.40"
66059,4,"2024-03-25 09:19:00","Packing",6,142,"53.98","Completado","166.02","0.67","Zona B - Almacenaje","9.29"
66060,3,"2024-05-26 06:53:00","Inventario",4,74,"28.89","Completado","29.37","0.90","Zona D - Packing","17.03"
66061,4,"2024-01-08 11:03:00","Packing",1,165,"25.34","Completado","50.15","1.22","Zona D - Packing","20.57"
66062,1,"2024-08-19 09:51:00","Inventario",5,76,"130.73","Completado","87.73","0.96","Zona D - Packing","4.82"
66063,3,"2024-09-26 08:06:00","Inventario",3,47,"11.06","Completado","34.14","0.75","Zona B - Almacenaje","10.71"
66064,4,"2024-09-11 03:55:00","Picking",4,52,"51.70","Completado","39.73","0.73","Zona D - Packing","11.91"
66065,4,"2024-03-17 12:16:00","Picking",6,4,"54.05","Completado","39.46","0.96","Zona B - Almacenaje","5.84"
66066,4,"2024-05-05 10:55:00","Inventario",3,36,"101.51","Completado","39.12","1.02","Zona C - Picking","12.58"
66067,3,"2024-01-02 06:33:00","Packing",8,136,"79.14","Completado","64.70","0.80","Zona B - Almacenaje","22.49"
66068,1,"2024-01-14 00:29:00","Picking",3,3,"13.06","Completado","33.15","1.15","Zona E - Expedición","23.59"
66069,4,"2024-01-18 03:40:00","Recepción",5,40,"25.48","Completado","18.38","0.78","Zona C - Picking","22.68"
66070,2,"2024-03-04 02:31:00","Recepción",4,152,"54.69","Completado","67.54","0.74","Zona B - Almacenaje","24.16"
66071,4,"2024-03-25 08:28:00","Packing",3,179,"42.95","Completado","31.74","1.09","Zona A - Recepción","11.71"
66072,2,"2024-07-10 02:25:00","Picking",4,101,"8.43","Completado","81.85","0.75","Zona C - Picking","12.92"
66073,4,"2024-04-02 06:27:00","Inventario",3,21,"100.43","Completado","34.28","1.02","Zona D - Packing","18.34"
66074,2,"2024-10-04 03:08:00","Inventario",3,95,"89.79","En_Progreso","80.33","0.67","Zona B - Almacenaje","3.36"
66075,2,"2024-02-08 00:02:00","Picking",7,145,"84.95","Completado","10.49","1.31","Zona C - Picking","5.87"
66076,1,"2024-03-25 10:17:00","Inventario",8,9,"11.71","Completado","15.59","0.99","Zona C - Picking","18.96"
66077,1,"2024-05-30 01:24:00","Recepción",7,48,"125.29","Completado","91.26","1.36","Zona A - Recepción","3.00"
66078,3,"2024-03-15 13:17:00","Packing",8,115,"56.78","Completado","30.49","1.03","Zona B - Almacenaje","12.64"
66079,4,"2024-07-04 01:18:00","Inventario",5,143,"40.33","Completado","137.73","1.11","Zona E - Expedición","16.94"
66080,4,"2024-04-10 01:41:00","Inventario",1,83,"84.60","Completado","123.39","1.13","Zona D - Packing","14.14"
66081,5,"2024-02-14 09:49:00","Recepción",7,89,"92.90","Completado","33.94","0.79","Zona C - Picking","16.87"
66082,4,"2024-01-04 12:51:00","Picking",8,87,"153.34","Completado","102.57","1.10","Zona A - Recepción","18.59"
66083,1,"2024-01-06 06:05:00","Recepción",2,59,"66.40","Completado","18.82","0.77","Zona A - Recepción","1.99"
66084,5,"2024-08-08 04:28:00","Inventario",6,185,"105.85","Completado","57.59","0.89","Zona A - Recepción","4.15"
66085,1,"2024-02-19 03:41:00","Recepción",1,122,"41.31","Completado","35.59","1.37","Zona D - Packing","13.69"
66086,4,"2024-04-22 04:44:00","Picking",1,18,"24.28","Completado","32.22","0.74","Zona E - Expedición","7.60"
66087,2,"2024-02-13 03:27:00","Packing",5,160,"22.98","Completado","50.27","0.71","Zona D - Packing","13.11"
66088,3,"2024-03-13 06:57:00","Inventario",4,87,"29.77","Completado","79.46","1.10","Zona C - Picking","21.44"
66089,4,"2024-01-30 05:17:00","Recepción",6,169,"51.70","Completado","33.32","0.64","Zona C - Picking","3.57"
66090,3,"2024-03-02 09:57:00","Recepción",7,183,"56.59","Completado","78.61","1.00","Zona C - Picking","8.01"
66091,4,"2024-08-22 13:08:00","Inventario",8,142,"13.35","Completado","34.21","1.08","Zona E - Expedición","6.12"
66092,2,"2024-01-16 06:06:00","Inventario",8,162,"45.64","Completado","75.35","1.26","Zona D - Packing","8.14"
66093,4,"2024-07-08 04:26:00","Picking",4,128,"11.79","Completado","12.94","1.33","Zona D - Packing","3.52"
66094,4,"2024-08-30 09:38:00","Packing",3,191,"73.91","Completado","31.63","1.27","Zona B - Almacenaje","14.79"
66095,3,"2024-03-26 07:28:00","Picking",8,187,"57.00","En_Progreso","31.43","1.15","Zona B - Almacenaje","15.01"
66096,2,"2024-03-14 05:18:00","Packing",7,21,"26.95","Completado","22.03","1.40","Zona C - Picking","22.65"
66097,2,"2024-03-27 07:41:00","Packing",2,161,"31.62","En_Progreso","162.40","1.09","Zona C - Picking","21.47"
66098,1,"2024-02-08 08:07:00","Packing",4,53,"33.83","Completado","150.93","1.00","Zona C - Picking","16.66"
66099,1,"2024-01-17 07:52:00","Packing",6,162,"79.47","Completado","17.82","0.76","Zona A - Recepción","20.48"
66100,4,"2024-02-24 03:17:00","Recepción",3,50,"74.09","Completado","129.52","1.10","Zona C - Picking","9.89"
66101,2,"2024-09-15 03:23:00","Inventario",4,147,"71.26","En_Progreso","69.29","1.23","Zona B - Almacenaje","7.63"
66102,4,"2024-06-22 12:55:00","Picking",6,90,"29.28","En_Progreso","177.74","1.05","Zona B - Almacenaje","13.16"
66103,5,"2024-08-09 05:48:00","Packing",4,111,"46.17","Completado","75.46","0.62","Zona D - Packing","23.39"
66104,2,"2024-02-06 05:18:00","Inventario",2,73,"40.94","Completado","140.77","0.69","Zona A - Recepción","15.19"
66105,4,"2024-06-13 06:29:00","Picking",6,136,"17.90","Completado","163.70","1.35","Zona E - Expedición","6.23"
66106,5,"2024-03-01 13:47:00","Inventario",5,144,"103.77","Completado","129.95","0.90","Zona C - Picking","9.83"
66107,1,"2024-03-31 01:07:00","Inventario",7,84,"63.31","En_Progreso","19.24","0.65","Zona E - Expedición","18.32"
66108,2,"2024-05-06 13:47:00","Packing",3,134,"77.82","Completado","33.05","0.85","Zona A - Recepción","17.26"
66109,3,"2024-01-19 05:54:00","Inventario",1,166,"127.58","Completado","18.79","0.73","Zona D - Packing","13.98"
66110,3,"2024-09-25 00:24:00","Picking",6,9,"55.00","Completado","57.96","0.86","Zona A - Recepción","8.30"
66111,3,"2024-04-02 10:26:00","Picking",5,177,"42.85","Completado","27.93","0.61","Zona A - Recepción","16.48"
66112,5,"2024-09-30 08:44:00","Inventario",8,45,"52.32","Completado","71.00","0.79","Zona A - Recepción","22.29"
66113,1,"2024-01-21 02:36:00","Inventario",1,58,"62.29","Completado","69.92","1.21","Zona A - Recepción","20.94"
66114,3,"2024-01-30 06:28:00","Recepción",1,111,"13.45","En_Progreso","157.10","1.17","Zona D - Packing","14.84"
66115,5,"2024-07-03 11:00:00","Picking",2,3,"126.81","Completado","35.25","0.89","Zona D - Packing","14.15"
66116,4,"2024-03-04 05:59:00","Packing",2,148,"40.04","Completado","55.98","0.85","Zona C - Picking","12.54"
66117,5,"2024-03-14 09:06:00","Inventario",5,46,"40.21","En_Progreso","35.79","1.26","Zona D - Packing","24.17"
66118,4,"2024-04-13 03:38:00","Packing",2,156,"34.92","Completado","17.76","0.71","Zona E - Expedición","18.09"
66119,4,"2024-09-19 04:45:00","Recepción",3,32,"29.32","Completado","55.83","0.63","Zona D - Packing","2.52"
66120,2,"2024-04-04 00:57:00","Packing",2,166,"38.63","En_Progreso","39.63","0.92","Zona C - Picking","16.58"
66121,2,"2024-01-27 04:27:00","Picking",8,47,"55.30","Completado","39.61","0.70","Zona A - Recepción","18.98"
66122,1,"2024-01-08 01:22:00","Inventario",1,181,"45.92","Completado","36.61","1.10","Zona E - Expedición","6.63"
66123,4,"2024-09-26 07:17:00","Recepción",1,58,"42.28","En_Progreso","114.00","0.69","Zona B - Almacenaje","19.04"
66124,5,"2024-03-28 02:27:00","Packing",3,177,"38.06","Completado","40.36","0.63","Zona E - Expedición","19.97"
66125,5,"2024-02-25 11:23:00","Inventario",3,121,"59.22","Completado","23.17","1.10","Zona E - Expedición","7.99"
66126,5,"2024-01-05 10:39:00","Packing",2,181,"39.34","Completado","15.20","1.38","Zona B - Almacenaje","4.45"
66127,4,"2024-04-17 04:34:00","Recepción",8,19,"157.13","Completado","24.90","0.85","Zona C - Picking","23.40"
66128,3,"2024-06-01 11:31:00","Recepción",8,108,"78.07","En_Progreso","36.57","0.68","Zona D - Packing","15.54"
66129,5,"2024-09-17 13:44:00","Packing",2,1,"27.98","Completado","68.05","0.88","Zona B - Almacenaje","20.12"
66130,1,"2024-07-31 13:18:00","Picking",3,156,"45.69","En_Progreso","138.98","0.64","Zona D - Packing","13.99"
66131,2,"2024-03-08 08:46:00","Packing",7,110,"28.56","Completado","63.50","0.63","Zona B - Almacenaje","7.42"
66132,1,"2024-07-03 03:26:00","Recepción",7,188,"47.36","Completado","52.64","1.37","Zona C - Picking","10.43"
66133,2,"2024-01-28 09:58:00","Recepción",6,137,"22.90","Completado","63.82","1.06","Zona D - Packing","18.88"
66134,3,"2024-03-21 13:48:00","Inventario",2,137,"122.70","Completado","27.85","0.82","Zona E - Expedición","4.17"
66135,1,"2024-09-16 04:56:00","Recepción",6,66,"152.63","Completado","69.54","1.19","Zona D - Packing","3.84"
66136,2,"2024-04-29 07:45:00","Inventario",8,178,"53.96","Completado","24.78","0.92","Zona A - Recepción","12.53"
66137,5,"2024-09-21 04:13:00","Picking",3,180,"37.44","Completado","88.77","0.87","Zona D - Packing","8.80"
66138,2,"2024-09-26 06:13:00","Picking",7,182,"61.24","Completado","72.59","1.24","Zona C - Picking","20.50"
66139,2,"2024-06-10 00:16:00","Picking",1,177,"151.82","En_Progreso","80.84","1.19","Zona A - Recepción","10.79"
66140,5,"2024-02-11 08:46:00","Inventario",4,33,"82.51","Completado","50.68","0.93","Zona A - Recepción","1.83"
66141,1,"2024-04-25 02:11:00","Packing",8,24,"51.33","Completado","20.15","0.77","Zona E - Expedición","20.27"
66142,4,"2024-02-14 01:15:00","Packing",4,167,"61.47","Completado","16.18","0.61","Zona D - Packing","8.14"
66143,1,"2024-07-28 05:35:00","Packing",4,61,"73.62","En_Progreso","67.30","1.32","Zona B - Almacenaje","19.45"
66144,1,"2024-03-27 04:02:00","Recepción",6,6,"39.25","Completado","52.40","1.25","Zona C - Picking","4.53"
66145,5,"2024-01-05 10:43:00","Picking",8,85,"93.89","Completado","34.54","1.01","Zona E - Expedición","8.52"
66146,4,"2024-03-01 06:21:00","Inventario",1,80,"48.51","Completado","42.91","1.40","Zona C - Picking","0.91"
66147,2,"2024-09-09 05:36:00","Inventario",1,180,"18.36","Completado","18.97","0.98","Zona A - Recepción","17.26"
66148,1,"2024-09-02 13:06:00","Recepción",7,143,"88.19","Completado","33.61","0.92","Zona D - Packing","2.25"
66149,1,"2024-09-09 01:23:00","Recepción",1,159,"66.29","Completado","35.04","1.37","Zona E - Expedición","18.79"
66150,2,"2024-04-05 03:09:00","Picking",1,43,"32.93","Completado","45.94","0.66","Zona A - Recepción","16.11"
66151,2,"2024-01-04 01:35:00","Picking",7,65,"103.71","Completado","30.56","1.24","Zona B - Almacenaje","6.73"
66152,5,"2024-04-20 09:18:00","Recepción",2,129,"19.11","En_Progreso","72.39","0.70","Zona C - Picking","12.67"
66153,5,"2024-05-20 12:27:00","Recepción",8,130,"78.16","Completado","21.82","1.32","Zona E - Expedición","20.85"
66154,1,"2024-10-01 06:13:00","Recepción",1,8,"39.69","Completado","78.26","1.22","Zona E - Expedición","21.65"
66155,2,"2024-06-09 07:16:00","Picking",2,163,"72.79","Completado","16.80","1.01","Zona E - Expedición","24.87"
66156,5,"2024-07-27 08:24:00","Recepción",4,121,"80.53","Completado","99.12","0.96","Zona A - Recepción","22.42"
66157,3,"2024-04-22 11:28:00","Packing",3,97,"59.23","Completado","122.69","1.03","Zona E - Expedición","7.46"
66158,5,"2024-01-30 12:25:00","Recepción",8,64,"73.42","Completado","174.15","1.31","Zona D - Packing","24.08"
66159,1,"2024-08-27 09:15:00","Packing",8,17,"37.66","Completado","156.24","0.83","Zona E - Expedición","10.32"
66160,5,"2024-02-02 11:00:00","Inventario",4,60,"44.37","Completado","141.24","0.73","Zona D - Packing","16.21"
66161,4,"2024-09-30 05:01:00","Inventario",6,134,"73.69","Completado","66.24","1.02","Zona A - Recepción","19.24"
66162,1,"2024-07-09 00:04:00","Inventario",1,29,"48.40","Completado","179.22","1.18","Zona D - Packing","12.30"
66163,2,"2024-03-28 09:15:00","Packing",5,150,"20.11","Completado","30.75","1.00","Zona A - Recepción","10.48"
66164,3,"2024-07-22 02:19:00","Picking",3,28,"18.51","Completado","30.72","0.90","Zona A - Recepción","8.00"
66165,2,"2024-03-26 07:11:00","Inventario",5,176,"40.55","Completado","64.12","0.94","Zona E - Expedición","14.83"
66166,1,"2024-05-14 00:35:00","Picking",5,169,"29.01","En_Progreso","16.65","0.69","Zona C - Picking","16.01"
66167,5,"2024-04-07 01:37:00","Recepción",3,176,"92.11","En_Progreso","22.75","0.65","Zona D - Packing","21.94"
66168,2,"2024-03-07 11:41:00","Recepción",1,61,"175.79","En_Progreso","139.71","0.86","Zona A - Recepción","21.16"
66169,4,"2024-04-17 03:25:00","Inventario",3,155,"15.13","Completado","63.19","0.92","Zona E - Expedición","5.22"
66170,2,"2024-03-27 05:49:00","Recepción",5,119,"90.71","Completado","50.46","0.70","Zona E - Expedición","23.01"
66171,2,"2024-02-25 10:00:00","Inventario",2,188,"147.88","Completado","51.06","0.63","Zona B - Almacenaje","0.51"
66172,3,"2024-08-12 13:04:00","Picking",1,199,"13.93","Completado","129.97","0.74","Zona E - Expedición","10.79"
66173,5,"2024-05-18 05:09:00","Picking",7,40,"26.23","Completado","66.23","1.30","Zona C - Picking","9.72"
66174,4,"2024-09-13 09:43:00","Inventario",4,100,"28.23","Completado","87.52","1.39","Zona B - Almacenaje","15.43"
66175,2,"2024-02-01 01:53:00","Picking",3,36,"165.42","Completado","15.58","1.16","Zona E - Expedición","8.89"
66176,1,"2024-08-06 07:03:00","Picking",7,39,"19.07","En_Progreso","39.12","0.92","Zona D - Packing","22.40"
66177,4,"2024-01-02 07:17:00","Picking",6,10,"48.68","Completado","49.63","0.62","Zona D - Packing","8.72"
66178,5,"2024-01-27 09:11:00","Recepción",7,183,"21.74","Completado","34.60","0.96","Zona C - Picking","20.38"
66179,2,"2024-04-01 03:24:00","Packing",8,192,"56.82","Completado","59.18","1.08","Zona D - Packing","13.51"
66180,3,"2024-05-04 13:06:00","Picking",2,49,"27.23","Completado","53.18","1.24","Zona C - Picking","1.80"
66181,2,"2024-01-09 07:31:00","Recepción",1,61,"39.11","Completado","33.60","1.28","Zona A - Recepción","6.13"
66182,2,"2024-01-20 07:54:00","Recepción",2,131,"123.80","Completado","69.82","0.69","Zona B - Almacenaje","22.17"
66183,2,"2024-07-22 06:32:00","Recepción",6,23,"7.99","Completado","21.71","0.84","Zona E - Expedición","18.13"
66184,4,"2024-02-07 08:39:00","Packing",8,166,"42.57","Completado","59.75","1.33","Zona D - Packing","3.25"
66185,4,"2024-06-18 11:36:00","Inventario",5,175,"44.42","Completado","39.67","0.75","Zona D - Packing","13.29"
66186,1,"2024-05-07 11:34:00","Recepción",3,69,"23.62","Completado","55.68","0.73","Zona C - Picking","19.51"
66187,4,"2024-08-30 01:33:00","Inventario",2,137,"21.22","Completado","158.42","0.95","Zona E - Expedición","1.44"
66188,2,"2024-01-18 04:00:00","Packing",4,170,"44.60","Completado","26.83","0.96","Zona D - Packing","8.36"
66189,1,"2024-08-22 05:10:00","Inventario",4,136,"68.83","Completado","103.55","0.73","Zona B - Almacenaje","19.90"
66190,3,"2024-03-16 08:47:00","Inventario",6,45,"24.02","Completado","51.49","0.93","Zona E - Expedición","18.58"
66191,5,"2024-07-09 08:30:00","Inventario",5,101,"38.08","Completado","65.86","0.77","Zona E - Expedición","23.46"
66192,2,"2024-07-05 09:12:00","Recepción",5,76,"17.38","Completado","75.67","1.36","Zona C - Picking","22.41"
66193,1,"2024-04-14 00:43:00","Recepción",6,138,"62.77","Completado","127.76","1.18","Zona D - Packing","11.29"
66194,1,"2024-05-03 08:04:00","Packing",3,130,"77.36","Completado","35.36","1.20","Zona E - Expedición","16.31"
66195,1,"2024-01-26 05:05:00","Recepción",5,118,"38.55","Completado","74.28","1.36","Zona C - Picking","12.88"
66196,5,"2024-05-25 04:48:00","Inventario",3,5,"56.93","Completado","89.96","0.83","Zona A - Recepción","8.31"
66197,5,"2024-04-05 02:13:00","Picking",4,178,"78.01","Completado","77.22","0.75","Zona D - Packing","24.33"
66198,2,"2024-05-31 06:55:00","Inventario",6,192,"45.27","Completado","34.76","1.04","Zona E - Expedición","4.62"
66199,1,"2024-08-13 07:26:00","Picking",2,185,"32.98","Completado","80.33","1.12","Zona C - Picking","2.92"
66200,5,"2024-09-28 10:42:00","Inventario",3,37,"11.91","Completado","34.47","0.60","Zona D - Packing","13.73"
66201,5,"2024-05-27 04:58:00","Inventario",2,108,"64.10","En_Progreso","76.73","1.21","Zona A - Recepción","7.64"
66202,4,"2024-09-12 08:07:00","Packing",2,135,"126.21","Completado","80.49","1.31","Zona A - Recepción","10.09"
66203,3,"2024-03-26 07:10:00","Picking",2,164,"13.53","Completado","52.53","0.72","Zona B - Almacenaje","15.75"
66204,1,"2024-06-29 12:18:00","Recepción",8,39,"20.31","Completado","38.18","1.02","Zona B - Almacenaje","20.46"
66205,5,"2024-04-03 03:31:00","Inventario",6,196,"12.45","Completado","27.49","0.66","Zona A - Recepción","17.55"
66206,4,"2024-09-19 10:14:00","Recepción",1,5,"52.12","Completado","87.84","1.19","Zona A - Recepción","4.49"
66207,2,"2024-08-03 00:27:00","Inventario",8,188,"98.72","Completado","33.06","0.87","Zona E - Expedición","0.98"
66208,3,"2024-05-01 03:58:00","Picking",1,77,"85.49","Completado","38.45","0.73","Zona C - Picking","15.34"
